application_key,fixture,status,old_weighted_score,new_weighted_score,old_final_score,new_final_score,old_tier,new_tier,old_lane,new_lane,old_approval,new_approval,old_floors,new_floors,factor_deltas,sentinel_acquisitions,sentinel_removals,classification,explanation,expected
c7a51e89c6b011f3,True,pricing_review,29.7,29.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:4effdc7d7876"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:a24dd1d3436f""]",[],BLOCKED,new fail-closed unresolved sentinel,True
6419454f2c456972,False,kyc_documents,10.7,16.0,10.7,16.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""service"":{""new"":3.0,""old"":1.0}}","[""stale:unmapped_complexity:c26ab08f5a80"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_introduction:71de0467a4c0"",""stale:unmapped_monthly_volume:07476259adc2"",""stale:unmapped_sector:1946efb6e157"",""stale:unmapped_service:84eafd1f0885"",""stale:unmapped_service:8d8e0613829a""]",[],BLOCKED,approved mapping/parser change: service; new fail-closed unresolved sentinel,True
71c11709e6bb279a,False,kyc_documents,21.0,21.0,21.0,21.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8""]",[],BLOCKED,new fail-closed unresolved sentinel,True
999668dc9e0b380b,False,rmi_sent,29.7,29.7,29.7,29.7,LOW,LOW,Fast Lane,Fast Lane,direct_low_medium,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:caa6931ee3d5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1a9a9548b064""]",[],BLOCKED,new fail-closed unresolved sentinel,True
5b660237f57c3569,False,draft,23.0,23.0,23.0,23.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:a112e8555ff3"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:c96391dfd61c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
698103fc9fbb6df8,False,edd_required,56.2,56.2,56.2,56.2,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:8377dda304c0"",""stale:unmapped_sector:d89c010abd38""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
ae79c2529020a77b,False,edd_required,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:5f08b280ee06""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
c284258393d7dc87,False,draft,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:c96391dfd61c""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
be0bcfd913ae3218,False,draft,16.0,16.0,16.0,16.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:341171ee7c9e"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_monthly_volume:f9c6566e431d"",""stale:unmapped_ownership:241cc254ab91"",""stale:unmapped_sector:7f1b438f89c0"",""stale:unmapped_service:b31f77b68983"",""stale:unmapped_service:b6f0d36c88f8""]",[],BLOCKED,new fail-closed unresolved sentinel,True
eb1888fa8ef267fd,False,draft,23.0,23.0,23.0,23.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:9e8664a2fdf6"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:c96391dfd61c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
755f06fa5dcbff55,False,kyc_documents,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:5930dc65af93"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:9afd24a950b9"",""stale:unmapped_sector:e326b320e66c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
ba7ceca97ea0513d,False,pre_approval_review,39.7,37.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_elevated_jurisdiction""]","[""floor_rule_elevated_jurisdiction""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:9b4aa98957a8"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_sector:c684ce75c5a9""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
fb1c6bd32689f772,False,pricing_review,18.7,16.7,18.7,16.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
96eee439dce6a460,True,edd_required,29.5,29.5,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_ownership:22d9ccd17f59""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
18831b7e77399834,False,kyc_documents,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
26ef8954e3c1388d,False,draft,42.3,40.3,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]","{""monthly_volume"":{""new"":2.0,""old"":3.0}}",[],[],READY,approved mapping/parser change: monthly_volume,True
db3a120dd1263e39,False,submitted_to_compliance,34.7,34.7,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_high_risk_sector""]","[""floor_rule_high_risk_sector""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
3cb9be07f37ee695,False,draft,26.0,26.0,26.0,26.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
427fcb0a6cf0cc5a,False,pricing_review,71.4,73.4,71.4,73.4,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,[],[],"{""complexity"":{""new"":4.0,""old"":3.0}}","[""stale:unmapped_sector:d89c010abd38""]",[],BLOCKED,approved mapping/parser change: complexity; new fail-closed unresolved sentinel,True
e9d6694062fa0815,False,pricing_review,28.7,28.7,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_edd_routing""]","[""floor_rule_edd_routing""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:a24dd1d3436f""]",[],BLOCKED,new fail-closed unresolved sentinel,True
b5d613f6d435becb,False,kyc_documents,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:5930dc65af93"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:9afd24a950b9"",""stale:unmapped_sector:e326b320e66c""]",[],BLOCKED,new fail-closed unresolved sentinel,True
6dad0ccdd023d50b,False,edd_required,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
6e3f463e3a2341b2,False,pricing_review,23.9,23.9,55.0,55.0,HIGH,HIGH,EDD,EDD,blocked,blocked,"[""material_screening_disposition_floor""]","[""material_screening_disposition_floor""]",{},"[""stale:unmapped_complexity:af3b76ba7a5b"",""stale:unmapped_monthly_volume:07476259adc2""]",[],BLOCKED,new fail-closed unresolved sentinel,True
c4076adf55e42d60,False,draft,29.3,29.3,29.3,29.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:21d8f85ac7b7"",""stale:unmapped_ownership:7eb765204e18"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
965dac1eec03a7d0,False,draft,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:c96391dfd61c""]",[],READY_AFTER_DATA_CLEANUP,new fail-closed unresolved sentinel,True
e3e8181b7ba16873,True,edd_required,26.0,26.0,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_opaque_ownership""]","[""floor_rule_opaque_ownership""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
e7840e361c4e8591,False,kyc_submitted,28.0,28.0,28.0,28.0,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
0a5c7ed3a665313d,True,edd_required,50.0,48.0,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_sanctioned_country:iran""]","[""floor_rule_sanctioned_country:iran""]","{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_ownership:311e036a804d"",""stale:unmapped_sector:cd8bf2919454""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel; approved compliance-review classification,True
d504fcc3930fbd49,False,edd_required,37.2,37.2,55.0,55.0,HIGH,HIGH,EDD,EDD,dual_control_required,blocked,"[""floor_rule_declared_pep""]","[""floor_rule_declared_pep""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:069855105206"",""stale:unmapped_incorporation_country:ebc8125facd5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:1bf83192bce9"",""stale:unmapped_sector:26e5bc0e65f6""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
dfac8a95a6e9abfa,False,draft,18.3,16.3,18.3,16.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}",[],[],READY_AFTER_DATA_CLEANUP,approved mapping/parser change: monthly_volume,True
f350e2054ee1f62b,False,kyc_submitted,34.7,34.7,34.7,34.7,LOW,LOW,Fast Lane,Fast Lane,compliance_required,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:cef81bb20afd"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:14698ff4c246""]",[],BLOCKED,new fail-closed unresolved sentinel; approved compliance-review classification,True
192c7018af837923,False,pre_approval_review,18.7,16.7,18.7,16.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],"{""monthly_volume"":{""new"":1.0,""old"":2.0}}","[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,approved mapping/parser change: monthly_volume; new fail-closed unresolved sentinel,True
3d30b51646f37f22,False,pricing_review,23.0,23.0,23.0,23.0,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:028e33f7d61a"",""stale:unmapped_sector:754e63893835""]",[],BLOCKED,new fail-closed unresolved sentinel,True
9ab561ed4abffc7e,False,pricing_review,53.7,53.7,70.0,70.0,VERY_HIGH,VERY_HIGH,EDD,EDD,blocked,blocked,"[""floor_rule_sanctioned_country:british virgin islands""]","[""floor_rule_sanctioned_country:british virgin islands""]",{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:949260d787d5"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:bab7b20e422d""]",[],BLOCKED,new fail-closed unresolved sentinel,True
0fb06994d83a216d,False,draft,27.7,27.7,27.7,27.7,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
cf34671a0a651802,False,kyc_documents,27.3,27.3,27.3,27.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:ececb8d6da81"",""stale:unmapped_sector:7f1b438f89c0""]",[],BLOCKED,new fail-closed unresolved sentinel,True
da7054b67624173a,False,kyc_documents,37.3,37.3,37.3,37.3,LOW,LOW,Fast Lane,Fast Lane,blocked,blocked,[],[],{},"[""stale:unmapped_complexity:e6e76809352b"",""stale:unmapped_entity_type:d2e8adaee888"",""stale:unmapped_introduction:fa2ea61f23c6"",""stale:unmapped_monthly_volume:9a9f7e2d21c8"",""stale:unmapped_ownership:8fb2f1802261"",""stale:unmapped_sector:2eb5b2899bf6""]",[],BLOCKED,new fail-closed unresolved sentinel,True
